date,stock_code,action,price,shares
2026-05-07,000011.SZ,BUY,7.98,515
2026-05-07,002566.SZ,BUY,8.13,500
2026-05-07,003005.SZ,BUY,18.23,226
2026-05-07,601318.SH,BUY,57.67,71
2026-05-07,000757.SZ,BUY,4.93,840
2026-05-07,600287.SH,BUY,5.87,700
2026-05-07,600097.SH,BUY,10.43,395
2026-05-07,603700.SH,BUY,12.48,329
2026-05-07,605567.SH,BUY,11.08,372
2026-05-07,600796.SH,BUY,6.15,665
2026-05-07,002095.SZ,BUY,16.52,250
2026-05-07,601628.SH,BUY,36.18,114
2026-06-02,000011.SZ,SELL,7.55,515
2026-06-02,000605.SZ,SELL,6.58,570
2026-06-02,002095.SZ,SELL,14.53,250
2026-06-02,002566.SZ,SELL,7.27,500
2026-06-02,003001.SZ,SELL,17.65,242
2026-06-02,003005.SZ,SELL,15.95,226
2026-06-02,600796.SH,SELL,5.5,665
2026-06-02,600819.SH,SELL,6.75,604
2026-06-02,601318.SH,SELL,52.11,71
2026-06-02,601628.SH,SELL,32.9,114
2026-06-02,603041.SH,SELL,12.78,296
2026-06-02,603700.SH,SELL,11.32,329
2026-06-02,603797.SH,SELL,4.56,845
2026-06-02,603856.SH,SELL,12.71,322
2026-06-02,605567.SH,SELL,9.97,372
2026-06-02,605577.SH,SELL,10.61,355
2026-06-02,603176.SH,BUY,5.35,711
2026-06-02,000789.SZ,BUY,4.47,849
2026-06-02,605398.SH,BUY,24.99,153
2026-06-02,600287.SH,BUY,5.32,15
2026-06-02,002908.SZ,BUY,7.72,494
2026-06-02,600097.SH,BUY,9.38,11
2026-06-02,002912.SZ,BUY,21.86,174
2026-06-02,603909.SH,BUY,10.7,360
2026-06-02,002282.SZ,BUY,6.4,595
2026-06-02,603680.SH,BUY,12.01,318
2026-06-02,001358.SZ,BUY,25.9,146
2026-06-02,002942.SZ,BUY,17.31,219
2026-06-02,603948.SH,BUY,25.23,150
2026-06-02,605337.SH,BUY,9.84,385
2026-06-02,603282.SH,BUY,16.57,231
2026-06-02,603810.SH,BUY,13.96,14
2026-06-02,001260.SZ,BUY,19.77,194
2026-06-02,000757.SZ,BUY,4.25,59
2026-06-02,603321.SH,BUY,6.83,555
2026-06-02,000985.SZ,BUY,17.7,215
2026-06-09,000757.SZ,SELL,3.91,899
2026-06-09,603810.SH,SELL,12.58,274
2026-06-18,600287.SH,SELL,4.62,715
2026-06-25,600097.SH,SELL,8.15,406
2026-06-29,605398.SH,SELL,19.61,153
2026-06-30,001260.SZ,SELL,15.76,194
2026-07-01,603909.SH,SELL,8.47,360
2026-07-02,000985.SZ,SELL,14.6,215
2026-07-02,001358.SZ,SELL,27.08,146
2026-07-02,002282.SZ,SELL,5.74,595
2026-07-02,002908.SZ,SELL,6.65,494
2026-07-02,002912.SZ,SELL,18.6,174
2026-07-02,603282.SH,SELL,15.0,231
2026-07-02,603321.SH,SELL,5.85,555
2026-07-02,603680.SH,SELL,10.2,318
2026-07-02,603948.SH,SELL,26.0,150
2026-07-02,605337.SH,SELL,8.4,385
2026-07-02,000789.SZ,BUY,3.85,17
2026-07-02,603176.SH,BUY,4.4,56
2026-07-02,600941.SH,BUY,86.62,38
2026-07-02,603192.SH,BUY,17.45,194
2026-07-02,002949.SZ,BUY,10.18,328
2026-07-02,003037.SZ,BUY,5.55,600
2026-07-02,000011.SZ,BUY,6.61,506
2026-07-02,601899.SH,BUY,25.61,133
2026-07-02,603079.SH,BUY,11.71,285
2026-07-02,003005.SZ,BUY,13.81,245
2026-07-02,603205.SH,BUY,20.56,162
2026-07-02,601728.SH,BUY,5.28,636
2026-07-02,600853.SH,BUY,3.05,1091
2026-07-02,002942.SZ,BUY,14.64,9
2026-07-02,603797.SH,BUY,3.89,857
2026-07-02,603909.SH,BUY,8.89,383
2026-07-02,605138.SH,BUY,5.75,580
2026-07-02,603587.SH,BUY,11.3,295
2026-07-02,605033.SH,BUY,17.11,195
2026-07-02,600097.SH,BUY,8.08,417
2026-07-14,603176.SH,SELL,4.18,767
2026-07-23,002942.SZ,SELL,13.45,228
