date,stock_code,action,price,shares
2026-02-03,603887.SH,SELL,15.95,276
2026-02-03,603956.SH,SELL,6.63,585
2026-02-03,000802.SZ,BUY,4.6,877
2026-02-03,002329.SZ,BUY,3.74,1061
2026-02-03,603879.SH,BUY,6.26,633
2026-02-03,002805.SZ,BUY,15.87,252
2026-02-03,002640.SZ,BUY,3.91,1012
2026-02-03,000566.SZ,BUY,6.22,637
2026-02-03,002691.SZ,BUY,8.83,454
2026-02-03,600996.SH,BUY,8.79,452
2026-02-03,603123.SH,BUY,12.92,316
2026-02-03,000948.SZ,BUY,16.99,234
2026-02-03,600207.SH,BUY,4.68,857
2026-02-03,603909.SH,BUY,11.5,346
2026-02-03,603616.SH,BUY,6.23,635
2026-02-03,600187.SH,BUY,2.15,1833
2026-02-03,002596.SZ,BUY,4.48,897
2026-02-03,000889.SZ,BUY,3.6,1112
2026-02-03,001269.SZ,BUY,23.22,173
2026-02-03,002599.SZ,BUY,7.98,502
2026-02-03,002086.SZ,BUY,2.24,1775
2026-02-03,600468.SH,BUY,7.19,549
2026-03-03,000566.SZ,SELL,5.85,637
2026-03-03,000802.SZ,SELL,4.29,877
2026-03-03,000889.SZ,SELL,3.59,1112
2026-03-03,000948.SZ,SELL,16.71,234
2026-03-03,002086.SZ,SELL,2.31,1775
2026-03-03,002596.SZ,SELL,4.13,897
2026-03-03,002640.SZ,SELL,3.88,1012
2026-03-03,002691.SZ,SELL,8.79,454
2026-03-03,002805.SZ,SELL,16.38,252
2026-03-03,600187.SH,SELL,2.07,1833
2026-03-03,600207.SH,SELL,5.47,857
2026-03-03,600468.SH,SELL,8.21,549
2026-03-03,600996.SH,SELL,8.26,452
2026-03-03,603123.SH,SELL,13.11,316
2026-03-03,603616.SH,SELL,7.58,635
2026-03-03,603909.SH,SELL,11.39,346
2026-03-03,603879.SH,BUY,6.18,15
2026-03-03,000886.SZ,BUY,6.28,641
2026-03-03,603278.SH,BUY,12.27,328
2026-03-03,600936.SH,BUY,4.02,990
2026-03-03,000610.SZ,BUY,9.37,429
2026-03-03,603069.SH,BUY,20.68,194
2026-03-03,002910.SZ,BUY,11.78,345
2026-03-03,002798.SZ,BUY,6.4,632
2026-03-03,001269.SZ,SELL,23.75,3
2026-03-03,002869.SZ,BUY,21.9,183
2026-03-03,002599.SZ,BUY,7.83,11
2026-03-03,002189.SZ,BUY,22.81,176
2026-03-03,002501.SZ,BUY,2.05,1961
2026-03-03,002900.SZ,BUY,11.79,341
2026-03-03,000695.SZ,BUY,13.05,310
2026-03-03,603956.SH,BUY,6.32,637
2026-03-03,002577.SZ,BUY,17.06,235
2026-03-03,603933.SH,BUY,22.48,178
2026-03-03,600543.SH,BUY,5.28,766
